name,price,url,city,params,year,mileage,engine_volume,horse_power,date
"Mercedes-Benz C-Class, 2012",1350000,https://auto.drom.ru/moscow/mercedes-benz/c-class/860499302.html,Москва,"1.6 л (156 л.с.) | , | бензин | , | АКПП | , | задний | , | 217 100 км | 1.6 л (156 л.с.), | бензин, | АКПП, | задний, | 217 100 км",,217100.0,1.6,6.0,4 часа назад
"Haval Dargo, 2024",3549000,https://auto.drom.ru/moscow/haval/dargo/860565094.html,Москва,"2.0 л (192 л.с.) | , | бензин | , | робот | , | 4WD | 2.0 л (192 л.с.), | бензин, | робот, | 4WD",,,2.0,0.0,4 часа назад
"Ford Mondeo, 2015",1200000,https://auto.drom.ru/moscow/ford/mondeo/859820195.html,Москва,"2.5 л (149 л.с.) | , | бензин | , | АКПП | , | передний | , | 249 000 км | 2.5 л (149 л.с.), | бензин, | АКПП, | передний, | 249 000 км",,249000.0,2.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/859606153.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/859251727.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"EXEED LX, 2024",3520000,https://auto.drom.ru/moscow/cheryexeed/lx/857526738.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Honda CR-V, 2013",1920000,https://auto.drom.ru/moscow/honda/cr-v/857780310.html,Москва,"2.0 л (150 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 124 740 км | 2.0 л (150 л.с.), | бензин, | АКПП, | 4WD, | 124 740 км",,124740.0,2.0,0.0,4 часа назад
"Land Rover Defender, 2025",32990000,https://auto.drom.ru/moscow/land_rover/defender/857821776.html,Москва,"4.4 л (635 л.с.) | , | бензин | , | автомат | , | 4WD | 4.4 л (635 л.с.), | бензин, | автомат, | 4WD",,,4.4,4.0,4 часа назад
"Audi A6, 2019",3190000,https://auto.drom.ru/moscow/audi/a6/857211716.html,Москва,"2.0 л (245 л.с.) | , | бензин | , | робот | , | 4WD | , | 141 870 км | 2.0 л (245 л.с.), | бензин, | робот, | 4WD, | 141 870 км",,141870.0,2.0,0.0,4 часа назад
"Лада Ларгус, 2013",650000,https://auto.drom.ru/moscow/lada/largus/855999271.html,Москва,"1.6 л (105 л.с.) | , | бензин | , | механика | , | передний | , | 224 993 км | 1.6 л (105 л.с.), | бензин, | механика, | передний, | 224 993 км",,224993.0,1.6,6.0,4 часа назад
"Nissan Cube, 2002",429999,https://auto.drom.ru/moscow/nissan/cube/856083974.html,Москва,"1.4 л (98 л.с.) | , | бензин | , | АКПП | , | передний | , | 200 000 км | 1.4 л (98 л.с.), | бензин, | АКПП, | передний, | 200 000 км",,200000.0,1.4,4.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/855437581.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/855686026.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/854912740.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Nissan Almera, 2006",350000,https://auto.drom.ru/moscow/nissan/almera/855021529.html,Москва,"1.8 л (116 л.с.) | , | бензин | , | АКПП | , | передний | , | 416 000 км | 1.8 л (116 л.с.), | бензин, | АКПП, | передний, | 416 000 км",,416000.0,1.8,8.0,4 часа назад
"KG Mobility Torres, 2024",4540000,https://auto.drom.ru/moscow/kg_mobility/torres/855088112.html,Москва,"1.5 л (163 л.с.) | , | бензин | , | АКПП | , | передний | 1.5 л (163 л.с.), | бензин, | АКПП, | передний",,,1.5,5.0,4 часа назад
"Mercedes-Benz E-Class, 2021",5500000,https://auto.drom.ru/moscow/mercedes-benz/e-class/854198451.html,Москва,"2.0 л (194 л.с.) | , | дизель | , | АКПП | , | 4WD | , | 36 000 км | 2.0 л (194 л.с.), | дизель, | АКПП, | 4WD, | 36 000 км",,36000.0,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/854374032.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/853164981.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Haval Jolion, 2024",2549000,https://auto.drom.ru/moscow/haval/jolion/852103454.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Jaecoo J7, 2025",3129900,https://auto.drom.ru/moscow/jaecoo/j7/852327654.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (150 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Subaru Legacy, 2004",1000000,https://auto.drom.ru/moscow/subaru/legacy/851829079.html,Москва,"3.0 л (245 л.с.) | , | бензин | , | механика | , | 4WD | , | 320 000 км | 3.0 л (245 л.с.), | бензин, | механика, | 4WD, | 320 000 км",,320000.0,3.0,0.0,4 часа назад
"EXEED TXL, 2024",3800000,https://auto.drom.ru/moscow/cheryexeed/txl/851155385.html,Москва,"1.6 л (194 л.с.) | , | бензин | , | робот | , | 4WD | 1.6 л (194 л.с.), | бензин, | робот, | 4WD",,,1.6,6.0,4 часа назад
"Kia Sorento, 2022",4400000,https://auto.drom.ru/moscow/kia/sorento/851342232.html,Москва,"2.5 л (179 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 58 000 км | 2.5 л (179 л.с.), | бензин, | АКПП, | 4WD, | 58 000 км",,58000.0,2.5,5.0,4 часа назад
"Haval Jolion, 2024",2349000,https://auto.drom.ru/moscow/haval/jolion/849485019.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Haval Jolion, 2024",2349000,https://auto.drom.ru/moscow/haval/jolion/848971932.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Лада 2107, 2008",145000,https://auto.drom.ru/moscow/lada/2107/847210552.html,Москва,"1.7 л (79 л.с.) | , | бензин | , | механика | , | задний | , | 93 580 км | 1.7 л (79 л.с.), | бензин, | механика, | задний, | 93 580 км",,93580.0,1.7,7.0,4 часа назад
"Haval Jolion, 2025",2886600,https://auto.drom.ru/moscow/haval/jolion/846769594.html,Москва,"1.5 л (150 л.с.) | , | бензин | , | робот | , | 4WD | 1.5 л (150 л.с.), | бензин, | робот, | 4WD",,,1.5,5.0,4 часа назад
"Mercedes-Benz SL-Class, 2014",6499000,https://auto.drom.ru/moscow/mercedes-benz/sl-class/846508237.html,Москва,"5.5 л (537 л.с.) | , | бензин | , | робот | , | задний | , | 81 829 км | 5.5 л (537 л.с.), | бензин, | робот, | задний, | 81 829 км",,81829.0,5.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/845056135.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Hyundai Creta, 2020",2050000,https://auto.drom.ru/moscow/hyundai/creta/844184642.html,Москва,"1.6 л (123 л.с.) | , | бензин | , | механика | , | передний | , | 42 988 км | 1.6 л (123 л.с.), | бензин, | механика, | передний, | 42 988 км",,42988.0,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/844220729.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/844454614.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Haval H3, 2024",2599000,https://auto.drom.ru/moscow/haval/h3/844503862.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/843865675.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/843872934.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Maserati Quattroporte, 2014",3350000,https://auto.drom.ru/moscow/maserati/quattroporte/843337335.html,Москва,"3.0 л (410 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 86 000 км | 3.0 л (410 л.с.), | бензин, | АКПП, | 4WD, | 86 000 км",,86000.0,3.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/842901434.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Kia Carnival, 2024",6790000,https://auto.drom.ru/moscow/kia/carnival/842505120.html,Москва,"2.0 л (233 л.с.) | , | бензин | , | АКПП | , | передний | 2.0 л (233 л.с.), | бензин, | АКПП, | передний",,,2.0,0.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/842255410.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/841599049.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Volvo XC90, 2013",1329000,https://auto.drom.ru/moscow/volvo/xc90/841074035.html,Москва,"2.5 л (210 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 387 273 км | 2.5 л (210 л.с.), | бензин, | АКПП, | 4WD, | 387 273 км",,387273.0,2.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/841183609.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Volvo XC90, 2025",12750000,https://auto.drom.ru/moscow/volvo/xc90/841198357.html,Москва,"2.0 л (250 л.с.) | , | бензин | , | автомат | , | 4WD | 2.0 л (250 л.с.), | бензин, | автомат, | 4WD",,,2.0,0.0,4 часа назад
"Haval M6, 2024",2299000,https://auto.drom.ru/moscow/haval/m6/840842463.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/839930781.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"BAIC X55, 2024",2399000,https://auto.drom.ru/moscow/baic/x55/839980354.html,Москва,"1.5 л (177 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (177 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Skoda Superb, 2025",3700000,https://auto.drom.ru/moscow/skoda/superb/839622005.html,Москва,"1.4 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (150 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/839030279.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/835888414.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/835912563.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/834018643.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Changan Eado Plus, 2024",2439900,https://auto.drom.ru/moscow/changan/eado_plus/833503533.html,Москва,"1.4 л (155 л.с.) | , | бензин | , | робот | , | передний | 1.4 л (155 л.с.), | бензин, | робот, | передний",,,1.4,4.0,4 часа назад
"Эволют i-Jet, 2025",5275000,https://auto.drom.ru/moscow/evolute/i-jet/832556055.html,Москва,"585 л.с. | , | электро | , | АКПП | , | 4WD | 585 л.с., | электро, | АКПП, | 4WD",,,585.0,585.0,4 часа назад
"OMODA C7, 2025",3109900,https://auto.drom.ru/moscow/omoda/c7/832449786.html,Москва,"1.6 л (150 л.с.) | , | бензин | , | робот | , | передний | 1.6 л (150 л.с.), | бензин, | робот, | передний",,,1.6,6.0,4 часа назад
"Changan Lamore, 2024",2869900,https://auto.drom.ru/moscow/changan/lamore/831658436.html,Москва,"1.5 л (181 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (181 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Nissan X-Trail, 2020",2190000,https://auto.drom.ru/moscow/nissan/x-trail/831046469.html,Москва,"2.5 л (171 л.с.) | , | бензин | , | вариатор | , | 4WD | , | 138 297 км | 2.5 л (171 л.с.), | бензин, | вариатор, | 4WD, | 138 297 км",,138297.0,2.5,5.0,4 часа назад
"Chevrolet Monza, 2023",2235000,https://auto.drom.ru/moscow/chevrolet/monza/829568144.html,Москва,"1.5 л (113 л.с.) | , | бензин | , | робот | , | передний | , | 50 км | 1.5 л (113 л.с.), | бензин, | робот, | передний, | 50 км",,50.0,1.5,5.0,4 часа назад
"Haval Jolion, 2024",2349000,https://auto.drom.ru/moscow/haval/jolion/829144092.html,Москва,"1.5 л (143 л.с.) | , | бензин | , | робот | , | передний | 1.5 л (143 л.с.), | бензин, | робот, | передний",,,1.5,5.0,4 часа назад
"Land Rover Range Rover Evoque, 2016",2249000,https://auto.drom.ru/moscow/land_rover/range_rover_evoque/828311356.html,Москва,"2.0 л (240 л.с.) | , | бензин | , | АКПП | , | 4WD | , | 112 298 км | 2.0 л (240 л.с.), | бензин, | АКПП, | 4WD, | 112 298 км",,112298.0,2.0,0.0,4 часа назад
"Changan UNI-K, 2024",4549900,https://auto.drom.ru/moscow/changan/uni-k/827462610.html,Москва,"2.0 л (226 л.с.) | , | бензин | , | АКПП | , | 4WD | 2.0 л (226 л.с.), | бензин, | АКПП, | 4WD",,,2.0,0.0,4 часа назад
"Toyota ist, 2002",530000,https://auto.drom.ru/moscow/toyota/ist/827114878.html,Москва,"1.5 л (109 л.с.) | , | бензин | , | АКПП | , | передний | , | 275 000 км | 1.5 л (109 л.с.), | бензин, | АКПП, | передний, | 275 000 км",,275000.0,1.5,5.0,4 часа назад
